"id","place","weight_lbs","grower_name","city","state_prov","country","gpc_site","seed_mother","pollinator_father","ott","est_weight","pct_chart","variety","dataset_id","weight_kg","weight_class"
"2021-P","311",1265.68821067494,"Camparmo, Caroline","Kentville","Nova Scotia","Canada","Annapolis Valley Giant Vegetable Growers","1512 Butler","sib",391.768730130203,1341.48437530123,0,"Blue Hubbard",16,569.559694803722,"medium"
"2017-P","459",1019.4945569491,"Waite, Harrison & Hozeen","Bonnyville","Alberta","Canada","Great White North Pumpkin Weigh-off and Fair","1756 HJ","1625 GANTNER",0,0,0,"Atlantic Giant",16,458.772550627094,"medium"
"2014-P","1172",436.101726958361,"Bilodeau, Alain","Steam Mill","Nova Scotia","Canada","Joe King Memorial Giant Pumpkin Weigh-off",NA,NA,277.405804792644,482.224809203992,0,"Rouge Vif d’Etampes",16,196.245777131263,"light"
"2013-P","1034",416.835582667725,"Skiva, Darren","Canton des Basques","New Brunswick","Canada","Journee de la Citrouille - Edmundston",NA,NA,NA,412.301143878419,0,"Atlantic Giant",16,187.576012200476,"light"
"2015-P","455",1114.90432405384,"Ansems, Frank","Becancour","Quebec","Canada","Potirothon de Gentilly","1318 Quatrouilles","1630 Colbert 2012",366.805890310511,1020.41029247529,7.20802217200011,"Champion",16,501.706945824229,"medium"
"2016-P","739",884.041154106985,"Reid, James","Breslau","Ontario","Canada","Prince Edward County Pumpkinfest","1317 Clementz","1059 Vincent-McGill",347.827553260994,808.469926277947,1.02398347472784,"Big Moose",16,397.818519348143,"light"
"2016-P","894",741.105090536245,"Ebbett, Charles","Goodsoil","Saskatchewan","Canada","Great White North Pumpkin Weigh-off and Fair",NA,NA,0,0,0,"Wolf",16,333.49729074131,"light"
"2016-P","1650",31.5674313888532,"Hamanaka, Norihito","Kanonji","Other","Japan","Nippon Ichi Dodekabocha Taikai",NA,NA,0,0,0,"Champion",16,14.205344124984,"light"
"2017-P","91",1528.17675431311,"Labbe, Marc","Smoky Lake","Alberta","Canada","Great White North Pumpkin Weigh-off and Fair","1684 CREWS","2145 MCMULEN",0,0,0,"Jack O'Lantern",16,687.6795394409,"heavy"
"2021-P","604",842.255707643781,"Albert, Auriele","New Minas","Nova Scotia","Canada","The Great Howard Dill Giant Pumpkin Classic","1172 Ansems","Self",342.965596731657,845.995041857312,0,"Howden",16,379.015068439701,"light"
"2013-P","487",882.184296231574,"Hunt, Phil & Jane","Auburn","Ontario","Canada","Port Elgin Pumpkinfest","1495 Stelts","1381 Delaney",304.546196031923,799.171032256034,8.35118640634976,"Jack O'Lantern",16,396.982933304208,"light"
"2013-P","765",713.197805279032,"Zaychkowsky, Eddy","CALEDON","Ontario","Canada","Erin Fall Fair Giant Pumpkin Weigh-off","1266 Nieuwenhoff",NA,306.145423853283,590.032868879855,17.6888014085333,"Early Giant",16,320.939012375564,"light"
"2019-P","365",1060.50227331402,"Johnson, Ben","Port Elgin","Ontario","Canada","Erin Fall Fair Giant Pumpkin Weigh-off","2118 Jutras",NA,325.543762246815,981.979200826264,12.1472642052149,"Howden",16,477.22602299131,"medium"
"2020-P","1373",51.0149646977525,"Miyazaki, Masahiro","Mie","Other","Japan","Nippon Ichi Dodekabocha Taikai",NA,NA,0,0,0,"Spirit",16,22.9567341139886,"light"
"2019-P","1701",46.2542821370725,"Kitaura, Old Men Meeting","Asakuchi","Other","Japan","Nippon Ichi Dodekabocha Taikai",NA,NA,0,0,0,"Champion",16,20.8144269616826,"light"
"2018-P","1229",456.288107948599,"Morucci, Davide",NA,"Veneto","Italy","Festa della zucca di sale",NA,NA,264.479784575085,463.043276454857,0,"Atlantic Giant",16,205.329648576869,"light"
"2015-P","346",1348.80284770557,"Reid, Jim","Cameron","Ontario","Canada","Port Elgin Pumpkinfest","1378 Hain","1298 Johnston",386.153799873037,1233.48274290284,0.993127321705748,"Big Max",16,606.961281467505,"medium"
"2014-P","207",1368.43737015425,"May, Ryan","St. Thomas","Ontario","Canada","Port Elgin Pumpkinfest","1545 Hunt","2009 Wallace",397.879853372942,1411.84399948894,0,"Autumn Gold",16,615.796816569412,"medium"
"2014-P","481",1072.89535711165,"Ferguson, Paul","Richmond","British Columbia","Canada","BC Giant Pumpkin Weigh-off","1043 Chan","988 Chan",350.306122833542,976.256412500924,16.0783962084102,"Howden",16,482.802910700244,"medium"
"2018-P","1718",61.3398246828735,"Hannan, Kagawa Agricultural cooperative","Kamokawa, Chiba","Other","Japan","Nippon Ichi Dodekabocha Taikai",NA,NA,0,0,0,"Autumn Gold",16,27.6029211072931,"light"
"2020-P","1317",103.706410201297,"Kobe-Tokiwa Girls HighSchool","Tonosho","Other","Japan","Nippon Ichi Dodekabocha Taikai",NA,NA,NA,0,0,"Wolf",16,46.6678845905835,"light"
"2018-P","1680",80.9867915009987,"Mihara, Noriko","Marugame","Other","Japan","Nippon Ichi Dodekabocha Taikai",NA,NA,0,0,0,"Autumn Gold",16,36.4440561754494,"light"
"2013-P","DMG",579.72469261192,"Golden, Jimmy","Luskville","Quebec","Canada","Potirothon de Gentilly","1097 Quatrouilles","1446 Werner",314.194890391343,678.278328601855,0,"Cinderella",16,260.876111675364,"light"
"2019-P","1309",265.571076804498,"Reid, Jeff","Port Elgin","Ontario","Canada","Port Elgin Pumpkinfest (Sunday)","940 McCallum","863 McCallum",0,0,0,"Rouge Vif d’Etampes",16,119.506984562024,"light"
"2020-P","984",449.861997525413,"Naka, Yoichi","Hokuto, Yamanashi","Other","Japan","Nippon Ichi Dodekabocha Taikai",NA,NA,0,NA,0,"Big Max",16,202.437898886436,"light"
"2021-P","1100",286.528810551972,"MacNeil, Donnie MacNeil","ENNISMORE","Ontario","Canada","Thunder Bay District Giant Pumpkin Growers","1696 Kline","self",0,0,0,"Big Max",16,128.937964748388,"light"
"2017-P","1577",42.2129441091449,"Hamanaka, Norihito","Shozu","Other","Japan","Nippon Ichi Dodekabocha Taikai",NA,NA,0,0,0,"Wolf",16,18.9958248491152,"light"
"2014-P","1146",501.051833552135,"Battista, Gregori","Peccioli","Other","Italy","Campionato dello Zuccone","952 Bartoli","Open",304.616175329121,673.134821992473,NA,"Big Moose",16,225.473325098461,"light"
"2013-P","1418",148.298227900433,"Eyking, Peter","Shawville","Quebec","Canada","Potirothon de Gentilly",NA,NA,0,0,0,"Jack O'Lantern",16,66.734202555195,"light"
"2020-P","194",1400.24599142592,"Colbert, Claude","Novar","Ontario","Canada","Port Elgin Pumpkinfest",NA,NA,0,0,0,"Casper",16,630.110696141666,"medium"
"2019-P","327",1181.93752087846,"Meeks, Dave","Port Carling","Ontario","Canada","Port Elgin Pumpkinfest","1959 Hunt","1855 Matesa",392.426737855306,1316.07945528564,0,"Cinderella",16,531.871884395307,"medium"
"2020-P","736",665.484833001176,"MCCALLUM, DAVID","Ormstown","Quebec","Canada","Potirothon de Gentilly","1722 Kline",NA,0,0,0,"Champion",16,299.468174850529,"light"
"2016-P","1134",482.386673679268,"Ikeda, Masaaki","Kuwana, Mie","Other","Japan","Nippon Ichi Dodekabocha Taikai",NA,NA,0,0,0,"Blue Hubbard",16,217.074003155671,"light"
"2019-P","1017",488.611989717284,"Hain, Fred","Becancour","Quebec","Canada","Potirothon de Gentilly",NA,NA,0,0,0,"Atlantic Giant",16,219.875395372778,"light"
"2015-P","1636",174.792937146092,"Nardi, Enzo","Trento","Other","Italy","Pesa la Zucca! Foiano",NA,NA,199.093870467132,183.018384287122,0,"Prizewinner",16,78.6568217157413,"light"
"2016-P","821",759.29340576293,"Zaychkowsky, Jennifer","Simcoe","Ontario","Canada","Woodbridge Fair GPC Weigh-off","993 Vincent-McGill","1317 Clements",317.624750823883,786.819133354402,0,"Connecticut Field",16,341.682032593319,"light"
"2020-P","736",705.240923670767,"Dudka, Heidi","Becancour","Quebec","Canada","Potirothon de Gentilly","1722 Kline",NA,0,0,0,"Early Giant",16,317.358415651845,"light"
"2021-P","604",847.781670832804,"Montgomery, Greg","Steam Mill","Nova Scotia","Canada","The Great Howard Dill Giant Pumpkin Classic","1172 Ansems","Self",370.045487732867,943.204136243739,0,"Jack O'Lantern",16,381.501751874762,"light"
"2018-P","1098",558.21048670775,"Lizzi, Denis","Viarigi","Piedmont","Italy","Festa della zucca di sale","Mix","mix",310.731143548773,564.910322848423,0,"Champion",16,251.194719018487,"light"
"2020-P","1380",37.0926225186944,"Yada, Tsunehisa","Tonosho","Other","Japan","Nippon Ichi Dodekabocha Taikai",NA,NA,0,0,0,"Jack O'Lantern",16,16.6916801334125,"light"
"2018-P","EXH",182.612970522446,"Turmolli, Andrea, Anna and Pato","Foiano della Chiana","Tuscany","Italy","Pesa la Zucca! Foiano",NA,NA,189.626696869197,172.227824870567,8.59499958835576,"Jack O'Lantern",16,82.1758367351009,"light"
"2015-P","1149",527.453814237111,"Dettweiler, Paul","St. Thomas","Ontario","Canada","Woodbridge Fair GPC Weigh-off","1455 Jarvis","1947 Clements",274.11008827497,474.42566551601,8.29754300127746,"Champion",16,237.3542164067,"light"
"2014-P","1687",83.9134325669893,"Ansems, Marilyn","St-Antoine","New Brunswick","Canada","Le Festival Provincial de la Citrouille geante de Neguac Inc.",NA,NA,0,0,0,"Wolf",16,37.7610446551452,"light"
"2017-P","1147",438.204981795874,"Gagnon, Famille","Langley","British Columbia","Canada","BC Giant Pumpkin Weigh-off","347 Hoskins","self",264.931447343935,483.764508873431,0,"Big Moose",16,197.192241808143,"light"
"2016-P","408",1170.54245907233,"Groten, Brian","Canaan","Nova Scotia","Canada","The Great Howard Dill Giant Pumpkin Classic","1415 Ansems","1236 Ansems",0,0,0,"Early Giant",16,526.744106582549,"medium"
"2017-P","1491",144.781026393105,"Uematu, Hiromasa","Shozu","Other","Japan","Nippon Ichi Dodekabocha Taikai",NA,NA,0,0,0,"Prizewinner",16,65.1514618768972,"light"
"2015-P","1380",417.151183365102,"Ito, Nobuyoshi","Shozu","Other","Japan","Nippon Ichi Dodekabocha Taikai",NA,NA,0,0,0,"Spirit",16,187.718032514296,"light"
"2017-P","357",1267.89807293327,"Heon, Richard","Waterville","Nova Scotia","Canada","AVGVG Glad Gardens","2004 Vander Wielen","1514 Butler",404.418530466518,1295.83276491325,0,"Cinderella",16,570.554132819972,"medium"
"2016-P","848",829.376068025371,"Lizzi, Denis","Viarigi","Piedmont","Italy","Pesa la Zucca! Foiano",NA,NA,413.765814484226,1392.72798375978,0,"Wolf",16,373.219230611417,"light"
"2017-P","935",597.198670785842,"Naqvi, Mahmood","Steam Mill","Nova Scotia","Canada","AVGVG Glad Gardens","943 Ferguson","1447 Tingley",0,0,0,"Early Giant",16,268.739401853629,"light"
"2014-P","285",1329.67789683432,"Andreoli, Gianfranco","Novellara","Emilia-Romagna","Italy","Campionato dello Zuccone","1985 Miller","1625 Gantner",388.164529622475,1375.5411458681,0,"Big Max",16,598.355053575446,"medium"
"2016-P","437",1101.22742805951,"Thrower, Laura","Steam Mill","Nova Scotia","Canada","Joe King Memorial Giant Pumpkin Weigh-off",NA,NA,0,0,0,"Atlantic Giant",16,495.552342626779,"medium"
"2018-P","955",720.665030393483,"Aasman, Mike","Murillo","Ontario","Canada","Prince Edward County Pumpkinfest",NA,NA,321.166287267553,658.22831249143,6.09446310689052,"Jack O'Lantern",16,324.299263677067,"light"
"2018-P","224",1415.76877453026,"Plourde, Don","Sheffield Mills","Nova Scotia","Canada","Joe King Memorial Giant Pumpkin Weigh-off","2016 Scherber","2624 Willem",391.637074693495,1297.94665055721,9.05123464711565,"Dill's Atlantic",16,637.095948538618,"medium"
"2020-P","562",917.191034326589,"Sheir, Chris","North Sydney","Nova Scotia","Canada","Joe King Memorial Giant Pumpkin Weigh-off",NA,NA,343.108226836265,1069.02123205806,0,"Casper",16,412.735965446965,"light"
"2016-P","901",780.45931007967,"Dixon, Glenn","Winkler","Manitoba","Canada","Roland Pumpkin Fair",NA,NA,342.39846154269,794.808553146302,0,"Howden",16,351.206689535852,"light"
"2015-P","477",1065.54143340639,"Swinimer, Leo","Picton","Ontario","Canada","Port Elgin Pumpkinfest (Sunday)",NA,NA,0,0,0,"Atlantic Giant",16,479.493645032876,"medium"
"2014-P","1733",40.7307663450194,"Saffin, Jeff","Busby","Alberta","Canada","Great White North Pumpkin Weigh-off and Fair",NA,NA,0,0,NA,"Blue Hubbard",16,18.3288448552587,"light"
"2019-P","1175",399.990566933253,"Yochien, Tonosho","Toyoake","Other","Japan","Nippon Ichi Dodekabocha Taikai",NA,NA,0,0,0,"Jack O'Lantern",16,179.995755119964,"light"
"2016-P","1106",518.454883865148,"Ansems, Catharina","Judique","Nova Scotia","Canada","AVGVG Glad Gardens","1127 Companion","1975 Wallace",0,NA,0,"Blue Hubbard",16,233.304697739316,"light"
"2016-P","EXH",420.173081006446,"Whitehead, Brenda","Dorval","Quebec","Canada","Vermont Growers Weigh-off","1127 Companion","open",272.456148637116,413.729446471157,2.86796287070442,"Early Giant",16,189.077886452901,"light"
"2015-P","1363",430.135019625257,"Vaillant, Neil","CALEDON","Ontario","Canada","Prince Edward County Pumpkinfest",NA,NA,NA,467.898656716844,0,"Cinderella",16,193.560758831365,"light"
"2018-P","1749",25.1561036711875,"Watanabe, Osamu","Shozu, Kagawa","Other","Japan","Nippon Ichi Dodekabocha Taikai",NA,NA,0,0,0,"Cinderella",16,11.3202466520344,"light"
"2017-P","54",1839.47515798991,"Rendell, Jody","Ormstown","Quebec","Canada","Port Elgin Pumpkinfest","1803 Holke","2063 Willenijns",435.313914363353,1785.69007131266,1.92680932497935,"Spirit",16,827.763821095458,"heavy"
"2017-P","110",1630.38809207389,"Connors, Barry","St  Felix de Kingsey","Quebec","Canada","Prince Edward County Pumpkinfest","2624 Willemijns","1803 Holke",410.086688149802,1487.17807218569,6.63633597984935,"Wolf",16,733.674641433252,"heavy"
"2014-P","170",1361.57424568412,"Ansems, Fred","St Alexandre","Quebec","Canada","CNY Pumpkinfest","Berard 1025","MacDonald 1148",397.093933089325,NA,2.96768228161599,"Early Giant",16,612.708410557855,"medium"
"2016-P","570",969.405437617588,"Fisher, Doug",NA,"Ontario","Canada","Port Elgin Pumpkinfest (Sunday)",NA,NA,0,0,0,"Wolf",16,436.232446927914,"light"
"2017-P","611",850.081106612494,"Lyons, Chris","North Bay","Ontario","Canada","Wallaceburg Kinsmen",NA,NA,330.881856132885,899.69154106854,0,"Atlantic Giant",16,382.536497975622,"light"
"2015-P","1006",626.201108502836,"Oka, Tadaichi","Shirako","Other","Japan","Nippon Ichi Dodekabocha Taikai",NA,NA,0,0,0,"Blue Hubbard",16,281.790498826276,"light"
"2016-P","686",925.209369310627,"Martel Junior, Colbert Marie","Miami","Manitoba","Canada","Roland Pumpkin Fair","Kline","Hoelke and Cavanagh",369.464440847563,1026.92552881797,0,"Spirit",16,416.344216189782,"light"
"2017-P","352",1271.8537223072,"Ardenti, Mario","Rimini","Emilia-Romagna","Italy","Campionato dello Zuccone","2066 Geddes","1086 Shenoha",402.259961882014,1386.28675404548,0,"Prizewinner",16,572.33417503824,"medium"
"2019-P","560",987.513659532966,"Camparmo, Maurico","Carman","Manitoba","Canada","Roland Pumpkin Fair",NA,NA,0,0,0,"Casper",16,444.381146789835,"light"
"2013-P","366",1012.05183351829,"Naqvi, Mahmood","Schanzenfeld","Manitoba","Canada","Roland Pumpkin Fair","1456Bryson2012","1386Nieuwenhoff2012",350.248590017618,919.8819506022,8.08584577864016,"Early Giant",16,455.42332508323,"medium"
"2014-P","1044",604.82888555343,"Winkler, Chloe/Casey","FootCape","Nova Scotia","Canada","Joe King Memorial Giant Pumpkin Weigh-off",NA,NA,298.306242081934,622.251297804023,1.01131174901862,"Blue Hubbard",16,272.172998499044,"light"
"2019-P","700",833.068574927786,"Asta, Carmelo","Foiano della Chiana","Tuscany","Italy","Campionato dello Zuccone","2012 Salvagni","Self",338.459887214114,843.135848610876,0,"Champion",16,374.880858717504,"light"
"2015-P","1790",23.8067002502295,"Yamagami, Noriko","Hokuto","Other","Japan","Nippon Ichi Dodekabocha Taikai",NA,NA,0,0,0,"Big Max",16,10.7130151126033,"light"
"2015-P","1233",508.747677908159,"Horan, Turenne","New Minas","Nova Scotia","Canada","AVGVG Glad Gardens","1727 Ansems","1379 Engel",264.560902951395,437.162525482563,21.1424351872383,"Howden",16,228.936455058672,"light"
"2016-P","1502",204.882573323986,"Zucchelli, Michael","Pontedera","Tuscany","Italy","Pesa la Zucca! Foiano",NA,NA,222.193168213861,244.954302096767,0,"Autumn Gold",16,92.1971579957937,"light"
"2018-P","1442",269.198163669475,"Skiva, Darren","Hanover","Ontario","Canada","Bracebridge Agriculture Society Fall Fair","1290 Nieuwenhoff","1706 Bryson",226.774420951174,NA,0,"Blue Hubbard",16,121.139173651264,"light"
"2014-P","1228",456.621154529693,"Veitch, Nathan","Judique","Nova Scotia","Canada","AVGVG Glad Gardens","1811 Graham","1813 Nothrup",0,0,0,"Champion",16,205.479519538362,"light"
"2013-P","366",1010.86526949536,"Dettweiler, Paul","Morris","Manitoba","Canada","Roland Pumpkin Fair","1456Bryson2012","1386Nieuwenhoff2012",344.09938474769,881.231287146909,8.23657503479405,"Autumn Gold",16,454.889371272913,"medium"
"2019-P","1062",519.347338227425,"Fuller, Ron","London","Ontario","Canada","Port Elgin Pumpkinfest","MacKenzie","Fisher",406.98233167249,1423.46865338338,0,"Spirit",16,233.706302202341,"light"
"2020-P","1370",57.1388565146379,"Ito, Tamio","Kuwana, Mie","Other","Japan","Nippon Ichi Dodekabocha Taikai",NA,NA,0,0,0,"Big Max",16,25.712485431587,"light"
"2016-P","897",714.210095138328,"Pousseux, Petit","Schanzenfeld","Manitoba","Canada","Roland Pumpkin Fair","Lukes 2015","Banman 2014",333.376886580106,750.46195342786,0,"Champion",16,321.394542812248,"light"
"2018-P","373",1195.31027284345,"Bryson, Jim & Kelsey","Hillsburgh","Ontario","Canada","Port Elgin Pumpkinfest (Sunday)","1608 Bryson","self",372.248452583517,1157.51623252591,0.982575934761427,"Champion",16,537.889622779554,"medium"
"2015-P","348",1182.26811373505,"Le, PotiHeon","Gentilly","Quebec","Canada","Potirothon de Gentilly",NA,NA,0,0,0,"Howden",16,532.020651180775,"medium"
"2016-P","754",839.053989072291,"Gagnon, Famille","North Bay","Ontario","Canada","Bracebridge Agriculture Society Fall Fair","1724 Hunt Dmg","376 Jarvis",330.583214444432,901.789772682762,0,"Prizewinner",16,377.574295082531,"light"
"2020-P","1186",261.098834265737,"Uchida, Hidenori",NA,"Other","Japan","Nippon Ichi Dodekabocha Taikai",NA,NA,0,0,0,"Spirit",16,117.494475419582,"light"
"2017-P","1550",77.7031779892035,"Weseen, Barry","Fort Saskatchewan","Alberta","Canada","Great White North Pumpkin Weigh-off and Fair",NA,NA,0,0,0,"Jack O'Lantern",16,34.9664300951416,"light"
"2015-P","1773",57.4165836786278,"Legena, Ivano","Arezzo","Other","Italy","Pesa la Zucca! Foiano",NA,NA,137.11017022465,75.9520913782802,0,"Connecticut Field",16,25.8374626553825,"light"
"2014-P","1565",190.877212630204,"Wojciechowski, Laverne","TABER","Alberta","Canada","Great White North Pumpkin Weigh-off and Fair",NA,NA,0,0,0,"Connecticut Field",16,85.8947456835917,"light"
"2013-P","455",868.859957953886,"Nassi-Pisani, Elena-Francesco","Reggio Emilia","Other","Italy","Pesa la Zucca! Foiano",NA,NA,351.687313508573,935.797697065819,0,"Atlantic Giant",16,390.986981079249,"light"
"2018-P","EXH",842.777895810072,"Wray, Ron & Aaron","Erin","Ontario","Canada","Thunder Bay District Giant Pumpkin Growers","767 Spivak","618 Klages",314.750399159766,797.295573169986,10.1054473285109,"Howden",16,379.250053114533,"light"
"2020-P","949",538.915955562998,"Kenneally, Brian",NA,"Quebec","Canada","Potirothon de Gentilly",NA,NA,0,0,0,"Blue Hubbard",16,242.512180003349,"light"
"2019-P","1664",66.0475611810599,"Nishiyama, Hiroshi",NA,"Other","Japan","Nippon Ichi Dodekabocha Taikai",NA,NA,0,0,0,"Autumn Gold",16,29.721402531477,"light"
"2014-P","1280",382.855090901027,"Ferraris, Giustino","Campagnola Emilia","Other","Italy","Festa della zucca di sale",NA,NA,248.651228988891,405.257957007502,0,"Cinderella",16,172.284790905462,"light"
